fipsstat,state,year,shalll,violent_arrest_rate,property_arrest_rate,murder_arrest_rate,rape_arrest_rate,assault_arrest_rate,robery_arrest_rate,burglary_arrest_rate,larceny_arrest_rate,autotheft_arrest_rate,violent_crime_rate,property_crime_rate,murder_crime_rate,rape_crime_rate,assault_crime_rate,robbery_crime_rate,burglary_crime_rate,larceny_crime_rate,autotheft_crime_rate,personal_income_rpc,unemployment_insurance_rpc,income_maintenance_rpc,retirement_payments_rpc,state_population,density,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,violent_crime_rate_log,property_crime_rate_log,murder_crime_rate_log,rape_crime_rate_log,assault_crime_rate_log,robbery_crime_rate_log,burglary_crime_rate_log,larceny_crime_rate_log,autotheft_crime_rate_log
1,Alabama,1977,1,44.88999938964844,17.059999465942383,92.0199966430664,40.72999954223633,44.47999954223633,40.11000061035156,14.329999923706055,19.809999465942383,9.6899995803833,404.3017272949219,3217.441162109375,13.853012084960938,24.560014724731445,271.45556640625,94.4331283569336,1107.7386474609375,1835.84130859375,273.8613586425781,2340.89306640625,18.5881404876709,40.81309127807617,260.23388671875,3782571,74.59515380859375,0.06832650303840637,0.029977800324559212,3.572000132407993e-4,0.06519769877195358,0.03010679967701435,3.3260000054724514e-4,0.06281439960002899,0.01980450004339218,3.595000016503036e-4,0.06287340074777603,0.02328599989414215,4.251000063959509e-4,0.04803929850459099,0.010575099848210812,2.825999981723726e-4,0.048885300755500793,0.012929599732160568,3.573999856598675e-4,0.04000930115580559,0.008730599656701088,1.7210000078193843e-4,0.041650500148534775,0.011823199689388275,2.4080000002868474e-4,0.053265899419784546,0.013173599727451801,1.3669999316334724e-4,0.05985080078244209,0.017326299101114273,1.8849999469239265e-4,0.032203998416662216,0.010958399623632431,8.140000136336312e-5,0.04857650026679039,0.015776799991726875,1.340000017080456e-4,6.002161448947572,8.076341652468383,2.6285026880467566,3.2011197028199447,5.603798466334801,4.547891947572292,7.010075961740863,7.515258134217064,5.612621987976198
1,Alabama,1978,1,43.09000015258789,16.1200008392334,94.29000091552734,39.560001373291016,43.4900016784668,36.029998779296875,13.149999618530273,18.75,10.84000015258789,409.0276184082031,3435.263427734375,13.015226364135742,24.8828182220459,274.41522216796875,96.71434783935547,1199.8265380859375,1940.2076416015625,295.2291564941406,2794.2529296875,15.569279670715332,44.545440673828125,307.4932861328125,3833971,75.60880279541016,0.06675039976835251,0.029069600626826286,3.795000084210187e-4,0.06359259784221649,0.029286600649356842,3.532000118866563e-4,0.0629957988858223,0.020254500210285187,3.910000086762011e-4,0.06312510371208191,0.023846600204706192,4.6710000606253743e-4,0.04961249977350235,0.010990199632942677,3.1659999513067305e-4,0.05038819834589958,0.01334409974515438,3.983000060543418e-4,0.03981899842619896,0.008602299727499485,1.8620000628288835e-4,0.04146140068769455,0.011634700000286102,2.597999991849065e-4,0.05338200181722641,0.01288249995559454,1.4400000509340316e-4,0.060002800077199936,0.017109399661421776,2.0369999401737005e-4,0.03278249874711037,0.010963300243020058,8.289999823318794e-5,0.04957110062241554,0.015929700806736946,1.4030000602360815e-4,6.013782680433402,8.141848891012737,2.5661199308527705,3.2141775340463923,5.614642368686148,4.571761766213459,7.089932273732451,7.570550278083267,5.687751856460607
1,Alabama,1979,1,56.849998474121094,13.899999618530273,91.95999908447266,37.43000030517578,66.7300033569336,34.0099983215332,11.6899995803833,15.899999618530273,8.869999885559082,402.6009521484375,3731.178955078125,12.818723678588867,26.80043601989746,256.3227844238281,106.65901947021484,1253.883056640625,2165.511474609375,311.784423828125,3358.60107421875,19.764780044555664,62.588470458984375,379.76611328125,3869340,76.306304931640625,0.06522350013256073,0.028174299746751785,3.966999938711524e-4,0.0620012991130352,0.028435299172997475,3.71600006474182e-4,0.06334570050239563,0.02068929933011532,4.2130000656470656e-4,0.06319189816713333,0.024292800575494766,5.058000097051263e-4,0.05100790038704872,0.011467799544334412,3.5429999115876853e-4,0.05167030170559883,0.013829500414431095,4.440000047907233e-4,0.03974480181932449,0.008472999557852745,2.0110000332351774e-4,0.04136570170521736,0.011430099606513977,2.7779999072663486e-4,0.053362101316452026,0.012608899734914303,1.539999939268455e-4,0.06000480055809021,0.016916299238801003,2.209999947808683e-4,0.03347750008106232,0.01104739960283041,8.399999933317304e-5,0.05082029849290848,0.016167400404810905,1.517000055173412e-4,5.997945878201497,8.224479536444564,2.5509068894840414,3.288418156783625,5.546437526897725,4.669637012088899,7.134000460576786,7.680411859467415,5.742311999725193
1,Alabama,1980,1,44.470001220703125,12.949999809265137,94.04000091552734,44.099998474121094,48.54999923706055,31.239999771118164,10.960000038146973,14.75,7.550000190734863,444.1400451660156,4441.16943359375,13.052383422851563,29.694812774658203,270.561279296875,130.83154296875,1511.71728515625,2616.348876953125,313.10333251953125,4080.83203125,32.809139251708984,82.80402374267578,479.6383972167969,3899671,76.81507873535156,0.06372509896755219,0.027585899457335472,4.2470000335015357e-4,0.06047920137643814,0.02783210016787052,3.969999961555004e-4,0.06386180222034454,0.021316900849342346,4.5930000487715006e-4,0.06327050179243088,0.024915900081396103,5.494999932125211e-4,0.05185459926724434,0.012296400032937527,4.0160000207833946e-4,0.05244649946689606,0.014623000286519527,5.003000260330737e-4,0.039396099746227264,0.008505299687385559,2.1899999410379678e-4,0.04099090024828911,0.011300699785351753,2.9620001441799104e-4,0.05329480022192001,0.012415899895131588,1.6229999891947955e-4,0.05990450084209442,0.016787299886345863,2.3540000256616622e-4,0.034090299159288406,0.010991199873387814,8.36000035633333e-5,0.05189260095357895,0.01622620038688183,1.5310000162571669e-4,6.096139929739303,8.39867300669082,2.568970754858859,3.3909723765029467,5.600498613468759,4.873910564145436,7.321001558539638,7.869535066434734,5.746533271902454
1,Alabama,1981,1,62.459999084472656,14.239999771118164,99.12000274658203,41.33000183105469,74.69999694824219,34.029998779296875,11.59000015258789,16.3700008392334,7.53000020980835,470.1520080566406,4425.4208984375,11.866724967956543,26.055755615234375,305.85528564453125,126.3742446899414,1449.8076171875,2691.60302734375,284.0102844238281,4922.162109375,31.195999145507813,96.99120330810547,596.69439697265625,3918520,77.18636322021484,0.06219540163874626,0.02728560008108616,4.897000035271049e-4,0.059082500636577606,0.02747979946434498,4.5319998753257096e-4,0.06471189856529236,0.021537499502301216,5.174999823793769e-4,0.0639771968126297,0.025181399658322334,5.91500021982938e-4,0.052669599652290344,0.012845899909734726,4.4910001452080905e-4,0.053210899233818054,0.015354500152170658,5.654999986290932e-4,0.03939929977059364,0.008692299947142601,2.5829998776316643e-4,0.04089270159602165,0.011405600234866142,3.360999980941415e-4,0.05330609902739525,0.012260500341653824,1.849999971454963e-4,0.05980699881911278,0.0166167002171278,2.663999912329018e-4,0.034574300050735474,0.01090949960052967,8.97999998414889e-5,0.05289499834179878,0.016303900629281998,1.6179999511223286e-4,6.153056063811786,8.395120671209533,2.473738262207852,3.260238688717266,5.7231120673588665,4.839247700586406,7.2791861488104175,7.89789221605114,5.649010450265498
1,Alabama,1982,1,74.76000213623047,14.930000305175781,90.220001220703125,44.209999084472656,94.05000305175781,29.110000610351563,11.949999809265137,16.8799991607666,9.550000190734863,449.73297119140625,4204.81103515625,10.623613357543945,26.138675689697266,300.4419250488281,112.52877807617187,1261.8662109375,2668.38671875,274.5580139160156,5487.78076171875,46.090660095214844,102.3572006225586,695.54998779296875,3925218,77.31829833984375,0.060462601482868195,0.02683190070092678,5.415999912656844e-4,0.05747019872069359,0.027000300586223602,5.038999952375889e-4,0.06508249789476395,0.021618200466036797,5.689000245183706e-4,0.06435459852218628,0.025316599756479263,6.277000065892935e-4,0.05359239876270294,0.013297400437295437,4.861000052187592e-4,0.05410449951887131,0.01601950079202652,6.154999719001353e-4,0.03972240164875984,0.008861199952661991,2.9039999935775995e-4,0.041141901165246964,0.011499200016260147,3.671000013127923e-4,0.053326498717069626,0.012123700231313705,2.040999970631674e-4,0.05970599874854088,0.01647699996829033,2.936999953817576e-4,0.035234201699495316,0.010848299600183964,9.660000068834051e-5,0.054150599986314774,0.016435299068689346,1.640999980736524e-4,6.108654009282046,8.343984633265611,2.363079198768357,3.263416044697602,5.705254474229144,4.723208994053451,7.140347023961122,7.889229343589426,5.615162582575938
1,Alabama,1983,1,74.339996337890625,15.949999809265137,97.19999694824219,47.779998779296875,91.33000183105469,29.579999923706055,12.039999961853027,18.43000030517578,8.59000015258789,418.6716613769531,3708.33642578125,9.252412796020508,23.664825439453125,286.74853515625,99.00589752197266,1079.9141845703125,2396.451171875,231.97120666503906,6108.73779296875,51.1975212097168,116.13099670410156,784.19622802734375,3934109,77.4934310913086,0.058830101042985916,0.026388900354504585,5.890000029467046e-4,0.05587669834494591,0.02651350013911724,5.48299984075129e-4,0.0654124990105629,0.02167000062763691,6.181999924592674e-4,0.0643220990896225,0.025299999862909317,6.520000169984996e-4,0.05394560098648071,0.013763000257313251,5.238999729044735e-4,0.054283201694488525,0.016623100265860558,6.628999835811555e-4,0.04078869894146919,0.009054900147020817,3.2610000926069915e-4,0.0421254001557827,0.011621399782598019,4.0290001197718084e-4,0.05326699838042259,0.011994300410151482,2.2339999850373715e-4,0.059541601687669754,0.01632470078766346,0.00031880001188255847,0.03582900017499924,0.010754900053143501,1.0450000263517722e-4,0.055135201662778854,0.01644360087811947,1.7159999697469175e-4,6.037086988329365,8.218338652284523,2.2248843603237898,3.163989787013792,5.658605647561384,4.595179419289329,6.984636858230061,7.781744243626835,5.446613254761708
1,Alabama,1984,1,74.29000091552734,16.09000015258789,91.30000305175781,47.709999084472656,92.44999694824219,26.309999465942383,11.050000190734863,19.1200008392334,8.670000076293945,435.3421630859375,3504.372802734375,9.463960647583008,25.355316162109375,303.52996826171875,96.9929428100586,1011.4291381835937,2257.129150390625,235.81455993652344,6999.912109375,37.58168029785156,122.46440124511719,878.6337890625,3951834,77.84257507324219,0.05711980164051056,0.025829799473285675,6.340999971143901e-4,0.0542788989841938,0.025937600061297417,5.938999820500612e-4,0.06537120044231415,0.021568499505519867,6.665000109933317e-4,0.06413400173187256,0.025163499638438225,6.830000202171504e-4,0.05484490096569061,0.014348999597132206,5.618000286631286e-4,0.055121198296546936,0.017395000904798508,7.148999720811844e-4,0.04155639931559563,0.009240499697625637,3.603000077418983e-4,0.042858801782131195,0.01175680011510849,4.4159998651593924e-4,0.05318799987435341,0.011831499636173248,2.4369999300688505e-4,0.059313200414180756,0.01612189970910549,3.423999878577888e-4,0.036490101367235184,0.010653500445187092,1.0930000280495733e-4,0.05618150159716606,0.01647239923477173,1.7460000526625663e-4,6.076132303702094,8.16176683987132,2.247490968550683,3.2329884185878703,5.715480347838103,4.574638221321165,6.919119597983306,7.721848997329558,5.463045733171235
1,Alabama,1985,1,28.809999465942383,17.079999923706055,87.720001220703125,41.9900016784668,27.719999313354492,23.190000534057617,11.270000457763672,20.920000076293945,7.769999980926514,463.1308898925781,3527.10009765625,9.968465805053711,27.16155242919922,319.34332275390625,106.65754699707031,1047.4945068359375,2217.933349609375,261.6722412109375,7741.81787109375,34.80672073364258,125.8396987915039,967.89447021484375,3972527,78.25018310546875,0.05580050125718117,0.025335300713777542,6.78399985190481e-4,0.05302340164780617,0.02540550008416176,6.388999754562974e-4,0.06475479900836945,0.021301299333572388,7.168999873101711e-4,0.06366220116615295,0.024937300011515617,7.142000249586999e-4,0.055825699120759964,0.01495170034468174,6.062000175006688e-4,0.056132301688194275,0.01819550059735775,7.675000233575702e-4,0.042070500552654266,0.009430499747395515,3.9770000148564577e-4,0.043344199657440186,0.01189189963042736,4.810999962501228e-4,0.05310099944472313,0.011638900265097618,2.693000133149326e-4,0.05907449871301651,0.015915099531412125,3.68500011973083e-4,0.03707290068268776,0.010525800287723541,1.1809999705292284e-4,0.057179201394319534,0.016459299251437187,1.8170000112149864e-4,6.13800971368625,8.168231310229212,2.2994266909947867,3.3018024597167663,5.7662667709238296,4.6696232065681285,6.954156407711839,7.704331117688464,5.567092732878216
1,Alabama,1986,1,27.979999542236328,15.350000381469727,85.5,45.220001220703125,26.18000030517578,24.940000534057617,9.199999809265137,19.31999969482422,7.78000020980835,566.59423828125,3787.758544921875,10.246597290039062,28.810726165771484,414.22308349609375,113.31383514404297,1176.8304443359375,2339.831787109375,271.0964050292969,8340.7333984375,37.027259826660156,125.4813003540039,1034.02099609375,3991569,78.6252670288086,0.05478470027446747,0.024913299828767776,7.270000060088933e-4,0.05206669867038727,0.0249806996434927,6.839000270701945e-4,0.06367769837379456,0.020892299711704254,7.656000088900328e-4,0.06245590001344681,0.024457300081849098,7.416000007651746e-4,0.05714390054345131,0.015695100650191307,6.501000025309622e-4,0.057392701506614685,0.019118299707770348,8.254999993368983e-4,0.04243969917297363,0.009540599770843983,4.3340001138858497e-4,0.04362969845533371,0.011925400234758854,5.216000135987997e-4,0.052877701818943024,0.011455100029706955,2.91600008495152e-4,0.05870920047163963,0.015727899968624115,3.960999893024564e-4,0.037678200751543045,0.010395900346338749,1.2280000373721123e-4,0.058109499514102936,0.016451699659228325,1.8740000086836517e-4,6.339643418409397,8.239529710173477,2.326945678766107,3.3607477541162223,6.026404677722692,4.7301612712943495,7.070580039394417,7.757834319917141,5.602474495735386
